1880-sw-teoac 1882-sw-n	1
1890-wdh-abt 1895-wdh-mlp	1
1874-amd-sd 1891-amd-thobh	1
1907-amd-hgs 1908-amd-algios	1
1868-sw-ditf 1871-wta-nl	0
1864-wta-waw 1895-wta-ai	1
1874-amd-sd 1877-amd-fhtm	1
1876-amd-nkk 1896-amd-algiony	1
1868-tsa-ats 1880-lma-jaj	0
1873-cfw-tosh 1912-rwc-tbol	0
1868-wta-dtr 1900-amd-algiow	0
1853-tsa-tirotith 1877-tsa-tsatu	1
1894-cfw-hc 1909-hm-tgg	0
1853-tsa-tirotith 1890-tsa-absal	1
1905-amd-hgaah 1912-amd-tcitlorh	1
1897-amd-ha 1919-es-tpc	0
1851-tsa-ttw 1860-tsa-tah	1
1856-sw-hots 1868-tsa-aasaos	0
1871-wdh-twj 1895-wdh-mlp	1
1881-cdw-wi-2 1906-ga-r	0
1887-wdh-ah 1898-wdh-aoec	1
1885-wdh-is 1908-wdh-far	1
1908-wdh-far 1916-wdh-yomy	1
1893-ga-td 1915-hm-tmdm	0
1868-wta-fof 1917-ga-tlp	0
1851-tsa-tlasorl 1856-tsa-fan	1
1851-tsa-ttw 1854-tsa-tniabr	1
1864-wta-waw 1871-amd-ks	0
1889-mt-acyikac 1908-wdh-far	0
1866-wta-hah 1916-rwc-tds	0
1860-tsa-tah 1907-hm-tbm	0
1871-amd-ks 1877-amd-fhtm	1
1874-wdh-afc 1879-amd-hm	0
1868-amd-sa 1906-amd-ael	1
1852-sw-q-v2 1871-sw-o	1
1893-wta-avu 1896-wta-fye	1
1899-amd-thos 1913-amd-amc	1
1871-amd-ks 1894-amd-iwrt	1
1871-wta-utb 1896-wta-tbc-r	1
1871-wdh-twj 1914-amd-tgamm	0
1859-tsa-lg 1868-tsa-aasaos	1
1870-mh-al 1894-amd-iwrt	0
1864-sw-mh-v2 1871-sw-o	1
1876-sw-wh-c 1882-sw-n	1
1871-sw-thit 1884-lma-sws	0
1851-tsa-ttw 1892-wta-fftr	0
1910-wdh-ii 1913-hm-pc	0
1895-wdh-mlp 1916-wdh-yomy	1
1870-sw-wsc 1904-amd-algic	0
1880-sw-teoac 1902-amd-algiod	0
1908-hm-tlotm 1918-ew-tm-sh	0
1897-amd-ha 1898-amd-algiob	1
1909-hm-tgg 1915-hm-tvitf	1
1868-tsa-aasaos 1906-amd-algioq	0
1894-rwc-itq 1916-wdh-yomy	0
1884-mh-mhcfb-nf 1899-cdw-tf	0
1867-amd-sd 1893-mt-ttopw	0
1883-amd-fgh 1913-amd-amc	1
1909-mh-tsoall-a 1917-ew-s	0
1870-mh-al 1880-mh-csith-nf	1
1873-wdh-aca 1881-sw-aloc	0
1903-amd-hbkh 1908-amd-algios	1
1864-sw-toh-v2 1890-wdh-abt	0
1883-amd-wkm 1897-amd-algola	1
1873-cfw-tosh 1895-cfw-daois	1
1906-ga-r 1907-amd-hgs	0
1879-wdh-tlofa 1907-rwc-tys	0
1896-amd-algiony 1902-wdh-tk	0
1868-tsa-aasaos 1895-wdh-mlp	0
1875-amd-da 1897-amd-ha	1
1874-wdh-afc 1906-rwc-tfc	0
1898-ga-tvr 1913-rwc-qa	0
1866-wta-hah 1867-wta-saf	1
1870-sw-wsc 1884-es-b	0
1864-sw-toh-v2 1877-sw-d	1
1871-wdh-ss 1908-wdh-rhao	1
1901-rwc-c 1908-wdh-rhao	0
1871-wdh-ss 1887-wdh-ah	1
1868-amd-sa 1905-amd-algiosf	1
1886-amd-fohh 1894-amd-iwrt	1
1852-tsa-hhalp 1902-wdh-tfotpb	0
1889-amd-amaae 1896-mh-tsoahh	0
1880-mt-ata 1883-amd-wkm	0
1855-tsa-tgtc 1879-amd-hm	0
1898-ga-tvr 1919-ga-ta	1
1884-lma-sws 1913-amd-trhcag	0
1852-sw-q-v2 1922-hm-tre-ia	0
1895-wta-ai 1907-wdh-btdatd	0
1884-amd-ootw 1892-wdh-tqom	0
1883-amd-wkm 1886-amd-fohh	1
1870-amd-wfah 1913-wdh-fst	0
1881-wdh-ami 1895-wdh-mlp	1
1874-cdw-batsot 1881-cdw-cjs	1
1851-tsa-tlasorl 1884-es-b	0
1880-mh-lipp-nf 1889-tsa-hbe	0
1874-amd-sd 1902-wdh-tk	0
1864-sw-mh 1876-sw-tgoc-c	1
1847-tsa-tm-ia 1920-hm-tpm	0
1909-wdh-sec 1916-ew-x-sh	0
1902-wdh-tk 1916-wdh-yomy	1
1868-sw-d 1884-lma-sws	0
1882-cfw-a 1891-es-mm	0
1865-wta-tyl 1893-wdh-tcob	0
1872-cdw-s 1881-cdw-wi-2	1
1865-wta-tyl 1871-wta-utb	1
1896-wdh-tlatlh 1902-wdh-tk	1
1856-wta-non 1871-wta-nl	1
1897-amd-ha 1912-amd-tcitlorh	1
1894-cfw-hc 1896-amd-algiony	0
1886-amd-fohh 1891-amd-thobh	1
1876-sw-wh-c 1914-amd-tgamm	0
1866-sw-twwfe 1882-cfw-a	0
1867-wdh-vl 1873-wdh-aca	1
1859-tsa-tacoah 1860-tsa-tah	1
1874-wdh-afc 1890-tsa-absal	0
1884-wdh-trpsl 1907-wdh-tteotn	1
1890-wdh-abt 1910-wdh-ii	1
1876-sw-wh-c 1893-lma-ct	0
1852-tsa-hhalp 1868-tsa-ats	1
1861-sw-tcobh 1877-sw-pn-?	1
1860-tsa-tah 1879-wdh-tlofa	0
1870-amd-wfah 1898-amd-algiob	1
1867-wdh-vl 1920-rwc-tlrf	0
1871-wdh-twj 1877-wdh-aca	1
1889-wdh-ahonf-v2 1899-wdh-arl	1
1870-amd-ktw 1909-amd-hgt	1
1878-mh-dyb-nf 1907-wdh-btdatd	0
1884-mh-mhcfb-nf 1889-amd-amaae	0
1871-wdh-ss 1914-rwc-a	0
1876-lma-rib 1909-amd-algiop	0
1876-amd-nkk 1891-amd-thobh	1
1884-es-b 1897-amd-ha	0
1893-wdh-tcob 1903-wdh-qs	1
1867-amd-sd 1896-rwc-tmoc	0
1868-wta-osb 1873-wdh-aca	0
1897-amd-hpitw 1911-rwc-j	0
1905-amd-hgaah 1914-amd-tgamm	1
1887-wdh-ah 1907-hm-tbm	0
1867-wta-ba 1868-wta-osb	1
1866-wta-haw 1873-wdh-aca	0
1894-mh-mwws 1909-wdh-sec	0
1900-ga-sn 1905-amd-hgaah	0
1851-tsa-wt 1860-sw-sas-v2-c	0
1872-cdw-s 1890-wdh-abt	0
1854-mh-a 1868-amd-sa	0
1871-amd-hd 1872-tsa-tyiamt	0
1851-tsa-wftw 1906-amd-ael	0
1867-wdh-ij 1871-wdh-twj	1
1879-lma-ajsb 1894-wta-its	0
1850-sw-www 1860-sw-sas-v2-c	1
1895-rwc-tkiy 1919-rwc-tct	1
1856-wta-non 1875-amd-da	0
1899-amd-thos 1903-amd-algiosl	1
1871-amd-ks 1896-amd-algiony	1
1856-tsa-woc 1910-wdh-ii	0
1873-mt-tga-c 1919-ga-ta	0
1884-es-b 1894-es-e	1
1875-amd-da 1886-amd-fohh	1
1897-amd-hpitw 1905-amd-algiosf	1
1880-sw-teoac 1902-rwc-tmop	0
1851-tsa-lilfawwrt 1896-wta-fye	0
1893-wdh-tcob 1913-rwc-qa	0
1889-tsa-hbe 1896-mh-tsoahh	0
1884-sw-arw 1903-hm-tgc	0
1860-wta-lbl 1864-wta-waw	1
1868-sw-ditf 1886-wdh-tmc	0
1898-ga-tvr 1906-ga-r	1
1874-amd-sd 1902-amd-algiod	1
1876-mt-taots 1909-mt-efcsvth	1
1897-ga-psaht 1919-ga-ta	1
1908-wdh-rhao 1909-wdh-sec	1
1866-amd-it 1873-amd-hn	1
1884-amd-ootw 1893-amd-itkc	1
1851-tsa-ttw 1870-sw-wsc	0
1866-amd-it 1919-es-tpc	0
1870-amd-ktw 1893-amd-itkc	1
1871-sw-o 1906-amd-ael	0
1867-wdh-vl 1910-wdh-ii	1
1876-mt-taots 1884-wdh-trpsl	0
1866-amd-it 1893-wta-avu	0
1875-amd-da 1891-amd-thobh	1
1856-wta-non 1912-rwc-tbol	0
1895-cfw-tfyaois 1903-amd-algiosl	0
1860-tsa-tah 1890-tsa-absal	1
1870-amd-wfah 1892-wta-fftr	0
1871-amd-hd 1897-amd-algola	1
1884-amd-ootw 1908-wdh-far	0
1867-wdh-vl 1913-wdh-fst	1
1881-cdw-cjs 1899-cdw-tf	1
1876-wta-ltf 1887-es-mim	0
1865-wta-tyl 1866-wta-hah	1
1905-hm-ham-sh 1912-hm-tpoh	1
1866-wta-hah 1905-hm-tpe	0
1889-lma-ll-v3 1904-rwc-tr	0
1851-tsa-ttw 1852-tsa-hhalp	1
1912-hm-tpoh 1914-hm-taok	1
1864-sw-mh-v2 1886-wdh-tmc	0
1872-cdw-s 1899-cdw-tf	1
1850-sw-www 1877-sw-pn	1
1877-amd-fhtm 1890-amd-algiop	1
1852-tsa-trowww 1873-mh-j	0
1851-tsa-ttw 1856-tsa-twg	1
1853-tsa-tirotith 1855-tsa-tgtc	1
1850-sw-www-v2 1861-sw-tcobh	1
1881-sw-aloc 1905-amd-hgaah	0
1868-amd-sa 1876-amd-nkk	1
1880-amd-liagc 1908-wdh-far	0
1871-wta-utb 1894-wta-ab	1
1892-es-ip 1913-rwc-qa	0
1881-wdh-dbp 1895-wdh-mlp	1
1883-amd-fgh 1899-amd-thos	1
1896-wdh-tlatlh 1900-ga-sn	0
1873-mh-j 1915-rwc-wgt	0
1852-sw-q-v2 1871-sw-thit	1
1881-sw-aloc 1901-rwc-c	0
1889-wdh-ahonf-v1 1897-wdh-soo	1
1895-wdh-mlp 1896-wdh-tlatlh	1
1858-tsa-thbnth 1865-tsa-nbm	1
1897-wdh-soo 1899-mh-wgwn	0
1871-amd-ks 1909-amd-algiop	1
1905-ga-tbitf 1908-ga-tgi	1
1876-mt-ototm 1889-mt-acyikac	1
1889-wdh-ahonf-v1 1905-hm-ham-sh	0
1874-wdh-afc 1902-wdh-tfotpb	1
1868-sw-ditf 1916-ga-mb	0
1872-cdw-bs 1915-hm-tvitf	0
1903-amd-hgs 1906-amd-algioq	1
1881-cdw-cjs 1912-rwc-tbol	0
1880-amd-liagc 1922-ga-sf	0
1867-amd-sd 1877-amd-fhtm	1
1890-amd-algiop 1893-amd-itkc	1
1890-wdh-abt 1897-wdh-soo	1
1871-sw-o 1891-es-mm	0
1874-wdh-afc 1877-wdh-aca	1
1890-wdh-abt 1920-hm-tpm	0
1870-wta-pap 1895-wta-ai	1
1864-sw-mh 1884-es-b	0
1864-sw-mh-v2 1877-tsa-tsatu	0
1874-wdh-afc 1908-wdh-rhao	1
1903-amd-hbkh 1918-rwc-tmw	0
1852-sw-q 1876-sw-wh-c	1
1868-wta-dtr 1892-wta-fftr	1
1870-amd-kar 1901-wdh-apopl	0
1881-wdh-ami 1913-wdh-fst	1
1904-rwc-tr 1906-ga-r	0
1889-tsa-hbe 1906-ga-r	0
1901-wdh-apopl 1902-rwc-tmaa	0
1873-amd-hn 1902-amd-algiod	1
1870-amd-ktw 1898-amd-algiob	1
1866-amd-it 1909-es-dotr	0
1879-wdh-tlofa 1880-cfw-rtk	0
1908-wdh-rhao 1916-wdh-yomy	1
