1875-tsa-dowithoaf 1920-rwc-tlrf	0
1898-ga-tc 1919-ga-ta	1
1870-wta-pap 1881-cdw-wi-2	0
1880-sw-teoac 1905-ga-ttt	0
1871-amd-ks 1876-amd-nkk	1
1895-wdh-mlp 1902-wdh-tk	1
1898-wdh-aoec 1913-amd-trhcag	0
1856-tsa-fan 1872-cdw-bs	0
1897-amd-algola 1905-amd-hgaah	1
1870-amd-ktw 1899-amd-thos	1
1877-sw-pn 1885-wdh-is	0
1880-sw-teoac 1906-ga-r	0
1881-cdw-wi-2 1889-ga-hs	0
1856-wta-non 1871-wta-utb	1
1893-ga-td 1893-lma-ct	0
1880-cdw-mwotn 1915-wdh-tdots	0
1876-mt-taots 1909-mh-tsoall-a	0
1896-wta-tbc-r 1898-amd-algiob	0
1906-amd-ael 1916-ga-mb	0
1851-tsa-lilfawwrt 1886-amd-fohh	0
1875-tsa-dowithoaf 1898-ga-tc	0
1858-tsa-thbnth 1905-amd-hgaah	0
1873-mh-j 1902-wdh-tfotpb	0
1889-ga-hs 1905-ga-ttt	1
1864-sw-mh-v2 1881-sw-aloc	1
1856-sw-hots 1905-amd-hgaah	0
1883-amd-fgh 1909-amd-algiop	1
1847-tsa-tm-ia 1852-tsa-ml	1
1883-amd-wkm 1897-amd-hpitw	1
1881-sw-aloc 1882-sw-n	1
1890-wdh-abt 1901-amd-algino	0
1852-sw-q-v2 1913-rwc-qa	0
1852-tsa-trowww 1855-tsa-tgtc	1
1894-rwc-itq 1902-rwc-tmop	1
1875-mh-blat-nf 1912-amd-tcitlorh	0
1851-tsa-wftw 1852-tsa-hhalp	1
1879-amd-hm 1897-amd-ha	1
1880-cfw-rtk 1896-wta-fye	0
1850-sw-www 1858-tsa-thbnth	0
1864-wta-waw 1868-wta-osb	1
1881-wdh-ami 1889-wdh-ahonf-v2	1
1847-tsa-tm-ia 1855-tsa-tgtc	1
1872-cdw-s 1898-amd-algiob	0
1891-mt-tac 1894-mt-tsa	1
1873-wdh-aca 1913-wdh-fst	1
1893-wta-avu 1898-ga-tc	0
1911-rwc-j 1915-hm-tmdm	0
1872-cdw-s 1894-wdh-atfa	0
1868-wta-osb 1871-wta-nl	1
