1855-tsa-tgtc 1871-wta-nl	0
1860-sw-sas-v2-c 1889-lma-ll-v3	0
1870-wta-dad 1915-rwc-tgp	0
1851-tsa-wt 1873-tsa-ca	1
1880-mh-lipp-nf 1896-mh-tsoahh	1
1877-sw-pn 1894-mh-mwws	0
1868-tsa-aasaos 1879-lma-ajsb	0
1890-tsa-absal 1907-ga-a	0
1854-mh-a 1902-rwc-tmop	0
1870-sw-wsc 1874-cdw-batsot	0
1850-sw-www-v2 1874-amd-sd	0
1886-wdh-tmc 1889-tsa-hbe	0
1884-lma-sws 1893-ga-td	0
1865-tsa-nbm 1897-ga-psaht	0
1853-tsa-tirotith 1922-ga-sf	0
1873-amd-hn 1905-ga-ttt	0
1860-wta-lbl 1897-amd-hpitw	0
1852-tsa-hhalp 1908-amd-algios	0
1867-wta-saf 1893-wta-avu	1
1884-lma-sws 1887-lma-agfg	1
1889-lma-ll-v3 1921-ga-sil	0
1893-wdh-tcob 1913-wdh-fst	1
1872-cdw-s 1912-rwc-tbol	0
1874-amd-sd 1909-amd-hgt	1
1909-es-dotr 1921-ga-sil	0
1871-wdh-ss 1880-mh-lipp-nf	0
1880-cdw-mwotn 1906-rwc-tfc	0
1881-amd-awi 1883-amd-fgh	1
1853-tsa-fpotwol 1881-amd-awi	0
1851-tsa-wt 1875-tsa-dowithoaf	1
1859-tsa-tacoah 1873-tsa-ca	1
1896-rwc-tmoc 1916-rwc-tds	1
1854-tsa-tniabr 1873-tsa-ca	1
1856-tsa-fan 1856-tsa-woc	1
1887-es-mim 1919-rwc-tct	0
1880-cdw-mwotn 1913-rwc-qa	0
1914-rwc-a 1917-ga-tlp	0
1904-rwc-tr 1908-hm-tlotm	0
1867-wdh-vl 1902-wdh-tfotpb	1
1900-ga-sn 1907-wdh-btdatd	0
1871-amd-hd 1915-hm-tmdm	0
1865-tsa-nbm 1909-es-dotr	0
1888-es-e 1890-tsa-absal	0
1901-rwc-c 1913-hm-pc	0
1866-wta-haw 1893-wta-avu	1
1856-tsa-woc 1896-rwc-tmoc	0
1853-tsa-fpotwol 1859-tsa-lg	1
1903-amd-hbkh 1905-amd-hgaah	1
1851-tsa-lilfawwrt 1893-wta-avu	0
1867-amd-sd 1908-amd-algios	1
1851-tsa-lilfawwrt 1868-tsa-ats	1
1896-wta-fye 1902-rwc-tmop	0
1851-tsa-tlasorl 1865-tsa-nbm	1
1856-tsa-twg 1907-wdh-btdatd	0
1880-lma-jaj 1917-rwc-trs	0
1902-rwc-tmaa 1906-rwc-tfc	1
1886-amd-fohh 1897-amd-ha	1
1917-rwc-trs 1918-rwc-tmw	1
1880-cdw-mwotn 1898-ga-tvr	0
1886-wdh-tmc 1908-wdh-far	1
1906-amd-algioq 1909-amd-algiop	1
1886-wdh-tmc 1916-wdh-yomy	1
1905-hm-tpe 1911-hm-tcfb	1
1892-wta-fftr 1894-wta-ab	1
1851-tsa-wftw 1880-amd-liagc	0
1898-wdh-aoec 1908-wdh-rhao	1
1866-amd-it 1886-amd-fohh	1
1868-tsa-ats 1905-hm-ham-sh	0
1847-tsa-tm-ia 1859-tsa-lg	1
1889-wdh-ahonf-v1 1908-wdh-rhao	1
1868-sw-d 1877-sw-pn	1
1854-tsa-tniabr 1915-hm-tvitf	0
1854-lma-ff 1916-ew-x-sh	0
1876-amd-nkk 1884-amd-ootw	1
1866-amd-it 1903-amd-hgs	1
1910-wdh-ii 1915-wdh-tdots	1
1897-amd-ha 1914-rwc-a	0
1914-amd-tgamm 1916-ew-x-sh	0
1880-sw-teoac 1915-hm-tvitf	0
1856-wta-non 1892-wta-fftr	1
1884-wdh-trpsl 1908-ga-tgi	0
1872-sw-t 1901-wdh-apopl	0
1871-wdh-ss 1894-wdh-atfa	1
1896-mh-tsoahh 1917-rwc-trs	0
1909-amd-algiop 1917-ew-s	0
1870-amd-ktw 1897-amd-algola	1
1883-amd-wkm 1894-es-e	0
1859-tsa-tacoah 1867-amd-sd	0
1853-tsa-fpotwol 1894-wta-ab	0
1870-wta-dad 1884-amd-ootw	0
1868-tsa-ats 1881-wdh-dbp	0
1913-amd-amc 1913-amd-trhcag	1
1899-amd-thos 1922-ga-sf	0
1867-wta-saf 1912-amd-tcitlorh	0
1867-amd-sd 1893-lma-ct	0
1891-amd-thobh 1905-amd-hgaah	1
1917-rwc-trs 1920-rwc-tlrf	1
1868-wta-dtr 1871-wta-nl	1
1874-cdw-batsot 1889-tsa-hbe	0
1918-rwc-tmw 1922-ga-sf	0
1866-sw-twwfe 1882-sw-n	1
1870-sw-wsc 1877-sw-pn	1
1881-wdh-dbp 1906-rwc-tfc	0
1858-tsa-thbnth 1868-tsa-aasaos	1
1853-tsa-hlas 1895-wta-ai	0
1858-tsa-thbnth 1886-amd-fohh	0
1908-amd-algios 1909-amd-algiop	1
1865-tsa-nbm 1903-amd-hbkh	0
1886-wdh-tmc 1890-wdh-abt	1
1897-mt-fte 1906-es-ha	0
1871-sw-thit 1897-amd-algola	0
1872-cdw-s 1880-cdw-mwotn	1
1852-sw-q 1866-sw-twwfe	1
1860-wta-lbl 1890-amd-algiop	0
1866-amd-it 1877-amd-fhtm	1
1894-wdh-atfa 1909-wdh-sec	1
1870-sw-wsc 1907-wdh-btdatd	0
1867-amd-sd 1894-es-e	0
1883-amd-fgh 1896-amd-algiony	1
1855-tsa-tgtc 1868-tsa-ats	1
1852-tsa-hhalp 1872-cdw-bs	0
1873-mt-tga-c 1913-hm-pc	0
1871-amd-hd 1900-amd-algiow	1
1859-tsa-lg 1903-amd-hbkh	0
1868-wta-dtr 1894-mt-tsa	0
1880-lma-jaj 1911-rwc-j	0
1850-sw-www 1887-es-mim	0
1871-wdh-ss 1893-wdh-tcob	1
1874-amd-sd 1897-amd-algola	1
1864-sw-mh 1864-sw-toh	1
1872-cdw-s 1897-amd-ha	0
1889-wdh-ahonf-v1 1892-wdh-tqom	1
1891-amd-thobh 1900-amd-algiow	1
1902-wdh-tfotpb 1907-wdh-btdatd	1
1864-sw-mh-v2 1903-amd-hgs	0
1901-rwc-c 1912-rwc-tbol	1
1913-amd-amc 1914-amd-tgamm	1
1871-sw-thit 1876-sw-tgoc-c	1
1899-mh-wgwn 1905-amd-algiosf	0
1886-wdh-tmc 1901-amd-algino	0
1868-amd-sa 1884-amd-ootw	1
1880-lma-jaj 1880-mh-lipp-nf	0
1915-rwc-wgt 1917-rwc-trs	1
1870-amd-ktw 1889-amd-amaae	1
1896-amd-algiony 1897-amd-algola	1
1873-cfw-tosh 1881-amd-awi	0
1873-mh-j 1897-ga-psaht	0
1868-amd-sa 1906-amd-ael	1
1870-wta-dad 1889-amd-amaae	0
1883-amd-fgh 1901-amd-algino	1
1884-amd-ootw 1893-wdh-tcob	0
1907-ga-a 1922-hm-tre-ia	0
1868-wta-osb 1871-wta-nl	1
1877-sw-d 1922-hm-tre-ia	0
1866-amd-it 1904-amd-algic	1
1871-wta-utb 1876-wta-ltf	1
1879-amd-hm 1906-amd-algioq	1
1910-hm-sh 1913-rwc-qa	0
1887-wdh-ah 1899-mh-wgwn	0
1872-tsa-tyiamt 1907-rwc-tys	0
1894-wta-its 1907-ga-a	0
1870-amd-ktw 1897-amd-hpitw	1
1889-wdh-ahonf-v2 1895-wdh-mlp	1
1856-tsa-twg 1897-mt-fte	0
1867-wta-ba 1868-wta-dtr	1
1879-wdh-tlofa 1907-wdh-tteotn	1
1871-wdh-ss 1894-es-e	0
1859-tsa-lg 1877-tsa-tsatu	1
1898-ga-tc 1900-ga-sn	1
1866-sw-twwfe 1905-amd-algiosf	0
1868-sw-d 1880-mh-csith-nf	0
1881-wdh-dbp 1902-wdh-tfotpb	1
1864-sw-toh 1870-sw-wsc	1
1854-tsa-tniabr 1890-tsa-absal	1
1896-wdh-tlatlh 1909-wdh-sec	1
1874-amd-sd 1877-amd-fhtm	1
1876-mt-ototm 1897-mt-fte	1
1850-sw-www-v2 1855-tsa-tgtc	0
1888-ga-wdmc 1921-ga-sil	1
1875-amd-da 1876-amd-nkk	1
1909-amd-hgt 1916-ew-x-sh	0
1856-tsa-fan 1914-rwc-a	0
1899-amd-thos 1907-amd-hgs	1
1882-cfw-a 1912-rwc-tbol	0
1894-rwc-itq 1915-hm-tmdm	0
1866-sw-twwfe 1881-sw-aloc	1
1851-tsa-ttw 1902-wdh-tk	0
1875-amd-da 1907-mt-cs	0
1880-cfw-rtk 1914-amd-tgamm	0
1852-sw-q 1884-sw-arw	1
